path,url,title,h1,char_count,under_5000,broken_link_count,broken_links,dna_complete,dna_missing,duplicate_candidates,final_status,priority
articles/tax-credit-late-application.html,https://savingio.com/articles/tax-credit-late-application.html,장려금 신청 누락 시 기한후 신청 방법 | 세이빙이오(Savingio),장려금 신청 누락 시 기한후 신청 방법,4993,True,3,"[""/articles/hidden-money-search.html"", ""/articles/local-tax-refund-claim.html"", ""/articles/subsidy24-benefit-search.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7054}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.8221}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7089}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7233}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7964}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7511}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7382}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.8143}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.8156}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.8241}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/tax-invoice-vs-cash-receipt.html,https://savingio.com/articles/tax-invoice-vs-cash-receipt.html,"현금영수증 매출 조회 방법, 누락·중복까지 확인하는 순서 | Savingio","현금영수증 매출 조회 방법, 누락·중복까지 확인하는 순서",6314,False,0,[],True,[],[],완료,DONE
articles/telecom-discount-guide.html,https://savingio.com/articles/telecom-discount-guide.html,통신비 할인 총정리 | 세이빙이오(Savingio),통신비 할인 총정리,4808,True,6,"[""/articles/how-to-lower-phone-bill.html"", ""/articles/internet-bill-savings.html"", ""/articles/phone-bill-saving.html"", ""/articles/subscription-audit-checklist.html"", ""/articles/subscription-cleanup.html"", ""/articles/subscription-saving.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/refrigerator-summer-electricity-saving.html"", ""score"": 0.7081}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7272}, {""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.761}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.754}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7143}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7113}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7263}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7362}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7347}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7375}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/telecom-unclaimed-refund.html,https://savingio.com/articles/telecom-unclaimed-refund.html,통신비 미환급금 조회 방법 | 세이빙이오(Savingio),통신비 미환급금 조회 방법,3573,True,6,"[""/articles/how-to-lower-phone-bill.html"", ""/articles/internet-bill-savings.html"", ""/articles/phone-bill-saving.html"", ""/articles/subscription-audit-checklist.html"", ""/articles/subscription-cleanup.html"", ""/articles/subscription-saving.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달 / 깨진 링크,P0
articles/traffic-fines-difference-guide.html,https://savingio.com/articles/traffic-fines-difference-guide.html,교통 범칙금·과태료·벌금 차이와 조회·납부 방법 총정리 | Savingio,교통 범칙금·과태료·벌금 차이와 조회·납부 방법 총정리,5848,False,0,[],True,[],[],완료,DONE
articles/travel-insurance-comparison.html,https://savingio.com/articles/travel-insurance-comparison.html,여행자보험 가입 전 비교 항목 | 세이빙이오(Savingio),여행자보험 가입 전 비교 항목,4768,True,1,"[""/articles/low-income-cooling-support.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7658}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7419}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.7199}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.7089}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7143}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7579}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7428}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7739}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.862}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7632}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7669}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.7149}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/unemployment-benefit-checklist.html,https://savingio.com/articles/unemployment-benefit-checklist.html,실업급여 신청 전 확인할 조건과 준비서류 체크리스트 | 세이빙이오(Savingio),실업급여 신청 전 확인할 조건과 준비서류 체크리스트,3491,True,0,[],False,"[""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달,P2
articles/unemployment-benefit-job-search.html,https://savingio.com/articles/unemployment-benefit-job-search.html,실업급여 구직활동 인정 기준 | 세이빙이오(Savingio),실업급여 구직활동 인정 기준,4739,True,2,"[""/articles/salary-budget-guide.html"", ""/articles/salary-management-guide.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7324}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7437}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.7222}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.7233}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7113}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7579}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7464}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7711}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7747}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7706}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7725}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.7341}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/vat-final-return-2026-july.html,https://savingio.com/articles/vat-final-return-2026-july.html,2026년 1기 부가가치세 확정신고 방법과 기한 | Savingio,2026년 1기 부가가치세 확정신고 방법과 공식 기한,4854,True,0,[],True,[],[],5천자 미달,P2
articles/vat-input-tax-deduction-2026.html,https://savingio.com/articles/vat-input-tax-deduction-2026.html,부가가치세 매입세액 공제·불공제 판단법 2026 | Savingio,부가가치세 매입세액 공제·불공제 판단법 2026,8432,False,0,[],True,[],[],완료,DONE
articles/vat-payment-extension-guide.html,https://savingio.com/articles/vat-payment-extension-guide.html,"부가가치세 납부기한 연장 신청 방법, 신고와 납부를 나눠 처리하세요 | Savingio",부가가치세 신고 후 납부기한 연장 신청 방법,5785,False,0,[],True,[],[],완료,DONE
articles/vat-sales-omission-check-2026.html,https://savingio.com/articles/vat-sales-omission-check-2026.html,부가가치세 신고 전 매출 누락 확인 방법 | Savingio,부가가치세 신고 전 매출 누락 확인 방법,5030,False,0,[],True,[],[],완료,DONE
articles/vat-zero-sales-filing-2026.html,https://savingio.com/articles/vat-zero-sales-filing-2026.html,매출이 없어도 부가가치세 신고해야 할까? 무실적 신고 방법 | Savingio,매출이 없어도 부가가치세 신고해야 할까? 무실적 신고 방법,4903,True,0,[],True,[],[],5천자 미달,P2
articles/vehicle-inspection-reservation-guide.html,https://savingio.com/articles/vehicle-inspection-reservation-guide.html,"자동차 검사 예약·검사기간 확인 방법, 과태료 전에 준비할 순서 | 세이빙이오(Savingio)","자동차 검사 예약·검사기간 확인 방법, 과태료 전에 준비할 순서",5180,False,2,"[""/articles/vat-final-return-july-2026.html"", ""/articles/vat-zero-sales-filing.html""]",False,"[""작성·검수"", ""5초 결론"", ""30초"", ""목차"", ""right-rail""]",[],깨진 링크,P0
articles/water-bill-saving.html,https://savingio.com/articles/water-bill-saving.html,"수도요금 절약 방법, 누수 확인부터 사용량 줄이기까지 | 세이빙이오(Savingio)","수도요금 절약 방법, 누수 확인부터 사용량 줄이기까지",5552,False,1,"[""/articles/water-bill-guide.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]",[],깨진 링크,P0
articles/weekly-holiday-pay-guide.html,https://savingio.com/articles/weekly-holiday-pay-guide.html,"주휴수당 조건과 계산 방법, 내가 받을 수 있는지 확인하는 순서 | 세이빙이오(Savingio)","주휴수당 조건과 계산 방법, 내가 받을 수 있는지 확인하는 순서",3657,True,1,"[""/articles/salary-management-guide.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달 / 깨진 링크,P0
articles/wetax-electronic-billing.html,https://savingio.com/articles/wetax-electronic-billing.html,위택스 지방세 전자고지 신청 방법 | 세이빙이오(Savingio),위택스 지방세 전자고지 신청 방법,4405,True,1,"[""/articles/local-tax-refund-claim.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7411}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7307}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.748}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.7964}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7428}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7464}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.9446}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7853}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7756}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7737}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.7531}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/wetax-payment-history.html,https://savingio.com/articles/wetax-payment-history.html,위택스 납부내역 확인 방법 | 세이빙이오(Savingio),위택스 납부내역 확인 방법,4386,True,1,"[""/articles/small-business-policy-fund-search.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7727}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7586}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.7513}, {""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.7131}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.7156}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.7511}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7263}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7739}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7711}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.9446}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.8195}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7972}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7952}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.7496}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/yellow-umbrella-mutual-aid-guide.html,https://savingio.com/articles/yellow-umbrella-mutual-aid-guide.html,노란우산공제 가입 전 확인사항 | 세이빙이오(Savingio),노란우산공제 가입 전 확인사항,4588,True,1,"[""/articles/small-business-policy-fund-search.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7858}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7732}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.7455}, {""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.7097}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.7122}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.7382}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7362}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.862}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7747}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7853}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.8195}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.793}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7916}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.7406}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/youth-housing-benefit-separate-payment.html,https://savingio.com/articles/youth-housing-benefit-separate-payment.html,청년 주거급여 분리지급 확인 방법 | 세이빙이오(Savingio),청년 주거급여 분리지급 확인 방법,5393,False,7,"[""/articles/energy-voucher-application-2026.html"", ""/articles/energy-voucher-application.html"", ""/articles/energy-voucher-balance-check-2026.html"", ""/articles/energy-voucher-balance-use.html"", ""/articles/energy-voucher-documents.html"", ""/articles/energy-voucher-eligibility-2026.html"", ""/articles/energy-voucher-online-application.html""]",False,"[""작성·검수"", ""5초 결론"", ""30초"", ""목차"", ""right-rail""]","[{""path"": ""articles/rental-contract-reporting-guide.html"", ""score"": 0.7388}]",중복 의심 / 깨진 링크,P0
articles/youth-leap-account-contribution.html,https://savingio.com/articles/youth-leap-account-contribution.html,청년도약계좌 정부기여금 확인법 | 세이빙이오(Savingio),청년도약계좌 정부기여금 확인법,4842,True,2,"[""/articles/energy-voucher-eligibility-2026.html"", ""/articles/summer-electricity-tier-check.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.748}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.8376}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.8235}, {""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.7133}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.7163}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.8143}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7347}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7632}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7706}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7756}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7972}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.793}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.9011}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.8416}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/youth-savings-account-maintenance.html,https://savingio.com/articles/youth-savings-account-maintenance.html,청년내일저축계좌 유지 조건 | 세이빙이오(Savingio),청년내일저축계좌 유지 조건,4821,True,0,[],False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7495}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7695}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.8316}, {""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.7125}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.7155}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.8156}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7375}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7669}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7725}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7737}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7952}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7916}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.9011}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.8484}]",5천자 미달 / 중복 의심,P1
articles/youth-support-programs.html,https://savingio.com/articles/youth-support-programs.html,"청년 지원금 종류 한눈에 보기, 신청 전 확인할 기준 | 세이빙이오(Savingio)","청년 지원금 종류 한눈에 보기, 신청 전 확인할 기준",5016,False,0,[],False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7172}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.8655}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.8241}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7149}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7341}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7531}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7496}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7406}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.8416}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.8484}]",중복 의심,P1
